UtcTime,Computer,User,EventID,Image,CommandLine,ParentImage,DestinationIp,DestinationPort,Hashes
2026-03-21 01:13:24.402,ENG-MAC-04,svc-build,1,node,"node",explorer.exe,,,SHA256=001adb7b2202d041001adb7b2202d041001adb7b2202d041001adb7b2202d041
2026-03-21 01:24:42.865,ENG-MAC-17,alex.chen,1,sshd,"sshd",systemd,,,SHA256=001c2a62d2370d6d001c2a62d2370d6d001c2a62d2370d6d001c2a62d2370d6d
2026-03-21 01:29:16.954,BLD-RUN-02,riley.kapoor,1,chrome.exe,"chrome.exe",systemd,,,SHA256=001bc510076e0848001bc510076e0848001bc510076e0848001bc510076e0848
2026-03-21 01:40:36.959,LINUX-JUMP-01,alex.chen,1,slack.exe,"slack.exe",launchd,,,SHA256=0005328d091daadb0005328d091daadb0005328d091daadb0005328d091daadb
2026-03-21 01:47:36.620,LINUX-JUMP-01,taylor.owens,1,powershell.exe,"powershell.exe",systemd,,,SHA256=001ad6bdb4f07a7f001ad6bdb4f07a7f001ad6bdb4f07a7f001ad6bdb4f07a7f
2026-03-21 01:54:00.750,ENG-MAC-17,morgan.sato,1,python3,"python3",cmd.exe,,,SHA256=001a0a46da7abf4d001a0a46da7abf4d001a0a46da7abf4d001a0a46da7abf4d
2026-03-21 02:04:37.072,LINUX-JUMP-01,svc-build,1,powershell.exe,"powershell.exe",systemd,,,SHA256=00175194eea324b900175194eea324b900175194eea324b900175194eea324b9
2026-03-21 02:12:40.685,FIN-WS22,morgan.sato,1,git,"git",cmd.exe,,,SHA256=0004c03ee67df2c80004c03ee67df2c80004c03ee67df2c80004c03ee67df2c8
2026-03-21 02:23:37.251,BLD-RUN-02,morgan.sato,1,node,"node",launchd,,,SHA256=00042b7af1e3cda600042b7af1e3cda600042b7af1e3cda600042b7af1e3cda6
2026-03-21 02:33:00.907,ENG-MAC-04,jamie.patel,1,slack.exe,"slack.exe",launchd,,,SHA256=0020c8d8ed2875880020c8d8ed2875880020c8d8ed2875880020c8d8ed287588
2026-03-21 02:40:48.337,FIN-WS22,taylor.owens,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=000bf67a9cc5db1c000bf67a9cc5db1c000bf67a9cc5db1c000bf67a9cc5db1c
2026-03-21 02:50:18.457,ENG-MAC-04,morgan.sato,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=00110ca170de14f100110ca170de14f100110ca170de14f100110ca170de14f1
2026-03-21 02:52:58.494,FIN-WS22,svc-build,1,outlook.exe,"outlook.exe",launchd,,,SHA256=001c84edae65e8a3001c84edae65e8a3001c84edae65e8a3001c84edae65e8a3
2026-03-21 03:01:16.454,FIN-WS17,alex.chen,1,node,"node",launchd,,,SHA256=001c4385ebc6beb1001c4385ebc6beb1001c4385ebc6beb1001c4385ebc6beb1
2026-03-21 03:04:25.341,ENG-MAC-04,riley.kapoor,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=000905f2550e8a40000905f2550e8a40000905f2550e8a40000905f2550e8a40
2026-03-21 03:13:38.032,ENG-MAC-04,morgan.sato,1,chrome.exe,"chrome.exe",systemd,,,SHA256=000b3f285e977e38000b3f285e977e38000b3f285e977e38000b3f285e977e38
2026-03-21 03:18:49.230,BLD-RUN-02,svc-build,1,node,"node",cmd.exe,,,SHA256=00136af30dc1e78500136af30dc1e78500136af30dc1e78500136af30dc1e785
2026-03-21 03:25:21.923,ENG-MAC-17,jamie.patel,1,sshd,"sshd",launchd,,,SHA256=00048eac2a10405c00048eac2a10405c00048eac2a10405c00048eac2a10405c
2026-03-21 03:33:13.556,BLD-RUN-02,taylor.owens,1,node,"node",systemd,,,SHA256=000c756637a01ad8000c756637a01ad8000c756637a01ad8000c756637a01ad8
2026-03-21 03:41:48.731,FIN-WS22,svc-export,1,git,"git",cmd.exe,,,SHA256=0000bc1bde72e9470000bc1bde72e9470000bc1bde72e9470000bc1bde72e947
2026-03-21 03:51:01.423,ENG-MAC-04,alex.chen,1,node,"node",cmd.exe,,,SHA256=001e20cca0f58102001e20cca0f58102001e20cca0f58102001e20cca0f58102
2026-03-21 03:56:45.011,ENG-MAC-04,svc-build,1,python3,"python3",systemd,,,SHA256=00085b25be5088a300085b25be5088a300085b25be5088a300085b25be5088a3
2026-03-21 04:02:51.127,FIN-WS17,taylor.owens,1,outlook.exe,"outlook.exe",systemd,,,SHA256=001e46154abf64f9001e46154abf64f9001e46154abf64f9001e46154abf64f9
2026-03-21 04:14:00.464,ENG-MAC-17,alex.chen,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=00215beed3e1b80800215beed3e1b80800215beed3e1b80800215beed3e1b808
2026-03-21 04:19:16.055,ENG-MAC-17,morgan.sato,1,outlook.exe,"outlook.exe",cmd.exe,,,SHA256=0000d41d214eb3f00000d41d214eb3f00000d41d214eb3f00000d41d214eb3f0
2026-03-21 04:26:11.616,LINUX-JUMP-01,riley.kapoor,1,outlook.exe,"outlook.exe",systemd,,,SHA256=0019b4ff01d86fa40019b4ff01d86fa40019b4ff01d86fa40019b4ff01d86fa4
2026-03-21 04:36:07.692,FIN-WS22,alex.chen,1,powershell.exe,"powershell.exe",explorer.exe,,,SHA256=000391475bc3a59f000391475bc3a59f000391475bc3a59f000391475bc3a59f
2026-03-21 04:44:33.524,ENG-MAC-04,morgan.sato,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=0017fbc1434edd2a0017fbc1434edd2a0017fbc1434edd2a0017fbc1434edd2a
2026-03-21 04:47:23.588,BLD-RUN-02,jamie.patel,1,chrome.exe,"chrome.exe",systemd,,,SHA256=000b65966e9384ce000b65966e9384ce000b65966e9384ce000b65966e9384ce
2026-03-21 04:50:59.149,ENG-MAC-04,svc-build,1,sshd,"sshd",launchd,,,SHA256=001cd9df2f5308ff001cd9df2f5308ff001cd9df2f5308ff001cd9df2f5308ff
2026-03-21 05:02:15.237,BLD-RUN-02,morgan.sato,1,sshd,"sshd",cmd.exe,,,SHA256=00100483850b042700100483850b042700100483850b042700100483850b0427
2026-03-21 05:13:34.169,ENG-MAC-17,svc-build,1,node,"node",systemd,,,SHA256=00215d285a5855a200215d285a5855a200215d285a5855a200215d285a5855a2
2026-03-21 05:23:13.958,BLD-RUN-02,morgan.sato,1,outlook.exe,"outlook.exe",launchd,,,SHA256=000381e227d6cb3b000381e227d6cb3b000381e227d6cb3b000381e227d6cb3b
2026-03-21 05:34:13.135,ENG-MAC-04,alex.chen,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=00078466f036255900078466f036255900078466f036255900078466f0362559
2026-03-21 05:45:05.986,FIN-WS17,riley.kapoor,1,powershell.exe,"powershell.exe",systemd,,,SHA256=000834f3be5d27d4000834f3be5d27d4000834f3be5d27d4000834f3be5d27d4
2026-03-21 05:55:10.989,ENG-MAC-17,taylor.owens,1,node,"node",cmd.exe,,,SHA256=002219aa4a963224002219aa4a963224002219aa4a963224002219aa4a963224
2026-03-21 06:02:11.108,ENG-MAC-17,riley.kapoor,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=0002543b87d70f7c0002543b87d70f7c0002543b87d70f7c0002543b87d70f7c
2026-03-21 06:08:22.091,ENG-MAC-17,alex.chen,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=00143377490f63de00143377490f63de00143377490f63de00143377490f63de
2026-03-21 06:15:52.314,ENG-MAC-17,alex.chen,1,node,"node",explorer.exe,,,SHA256=001b136c2098dd4d001b136c2098dd4d001b136c2098dd4d001b136c2098dd4d
2026-03-21 06:22:47.043,ENG-MAC-04,svc-export,1,slack.exe,"slack.exe",launchd,,,SHA256=001050a8710730af001050a8710730af001050a8710730af001050a8710730af
2026-03-21 06:33:47.036,BLD-RUN-02,alex.chen,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=0014b2f27a9077f90014b2f27a9077f90014b2f27a9077f90014b2f27a9077f9
2026-03-21 06:37:25.681,LINUX-JUMP-01,svc-build,1,python3,"python3",systemd,,,SHA256=0010bcbfd666d3b90010bcbfd666d3b90010bcbfd666d3b90010bcbfd666d3b9
2026-03-21 06:47:23.696,BLD-RUN-02,svc-export,1,sshd,"sshd",systemd,,,SHA256=000fbe91a390cc1b000fbe91a390cc1b000fbe91a390cc1b000fbe91a390cc1b
2026-03-21 06:51:22.790,ENG-MAC-04,alex.chen,1,git,"git",explorer.exe,,,SHA256=0006bc5a8d16e6000006bc5a8d16e6000006bc5a8d16e6000006bc5a8d16e600
2026-03-21 06:55:30.393,FIN-WS17,morgan.sato,1,outlook.exe,"outlook.exe",launchd,,,SHA256=00010b50498bc6be00010b50498bc6be00010b50498bc6be00010b50498bc6be
2026-03-21 07:00:51.162,BLD-RUN-02,riley.kapoor,1,chrome.exe,"chrome.exe",launchd,,,SHA256=000099bb5647259b000099bb5647259b000099bb5647259b000099bb5647259b
2026-03-21 07:10:15.690,FIN-WS22,riley.kapoor,1,outlook.exe,"outlook.exe",launchd,,,SHA256=001fe0cd3ff03c2d001fe0cd3ff03c2d001fe0cd3ff03c2d001fe0cd3ff03c2d
2026-03-21 07:20:24.791,BLD-RUN-02,alex.chen,1,sshd,"sshd",systemd,,,SHA256=00012ddb073d771c00012ddb073d771c00012ddb073d771c00012ddb073d771c
2026-03-21 07:27:04.596,FIN-WS22,riley.kapoor,1,sshd,"sshd",launchd,,,SHA256=0008368c7d7066fc0008368c7d7066fc0008368c7d7066fc0008368c7d7066fc
2026-03-21 07:32:33.098,FIN-WS22,taylor.owens,1,sshd,"sshd",explorer.exe,,,SHA256=00218dd861dd6d3c00218dd861dd6d3c00218dd861dd6d3c00218dd861dd6d3c
2026-03-21 07:43:05.940,LINUX-JUMP-01,svc-build,1,chrome.exe,"chrome.exe",launchd,,,SHA256=00066c5e8b4eeb5600066c5e8b4eeb5600066c5e8b4eeb5600066c5e8b4eeb56
2026-03-21 07:46:15.197,FIN-WS22,jamie.patel,1,sshd,"sshd",explorer.exe,,,SHA256=001799f2e5bee2ca001799f2e5bee2ca001799f2e5bee2ca001799f2e5bee2ca
2026-03-21 07:55:30.483,LINUX-JUMP-01,morgan.sato,1,python3,"python3",explorer.exe,,,SHA256=0021bac619478a880021bac619478a880021bac619478a880021bac619478a88
2026-03-21 08:00:11.372,LINUX-JUMP-01,svc-build,1,node,"node",systemd,,,SHA256=000b97e977ae72d3000b97e977ae72d3000b97e977ae72d3000b97e977ae72d3
2026-03-21 08:05:12.225,FIN-WS17,riley.kapoor,1,git,"git",systemd,,,SHA256=0001f11f97cef2cb0001f11f97cef2cb0001f11f97cef2cb0001f11f97cef2cb
2026-03-21 08:14:37.018,LINUX-JUMP-01,svc-export,1,node,"node",cmd.exe,,,SHA256=001b7f11f181db14001b7f11f181db14001b7f11f181db14001b7f11f181db14
2026-03-21 08:24:08.494,FIN-WS22,alex.chen,1,powershell.exe,"powershell.exe",cmd.exe,,,SHA256=000f6e1a9b415758000f6e1a9b415758000f6e1a9b415758000f6e1a9b415758
2026-03-21 08:31:02.461,FIN-WS22,riley.kapoor,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=001d4ea460b8949f001d4ea460b8949f001d4ea460b8949f001d4ea460b8949f
2026-03-21 08:34:47.528,ENG-MAC-04,svc-build,1,powershell.exe,"powershell.exe",launchd,,,SHA256=000b50684de9bca8000b50684de9bca8000b50684de9bca8000b50684de9bca8
2026-03-21 08:39:10.170,FIN-WS17,svc-export,1,powershell.exe,"powershell.exe",explorer.exe,,,SHA256=001e70ddd8492ecb001e70ddd8492ecb001e70ddd8492ecb001e70ddd8492ecb
2026-03-21 08:47:55.386,FIN-WS17,riley.kapoor,1,python3,"python3",systemd,,,SHA256=00016df5e37a250a00016df5e37a250a00016df5e37a250a00016df5e37a250a
2026-03-21 08:55:39.010,ENG-MAC-04,svc-build,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=00122726c99d386000122726c99d386000122726c99d386000122726c99d3860
2026-03-21 09:07:07.146,ENG-MAC-17,morgan.sato,1,node,"node",cmd.exe,,,SHA256=00075a01fb80096a00075a01fb80096a00075a01fb80096a00075a01fb80096a
2026-03-21 09:18:33.315,ENG-MAC-04,riley.kapoor,1,node,"node",explorer.exe,,,SHA256=0013ef089f82c3020013ef089f82c3020013ef089f82c3020013ef089f82c302
2026-03-21 09:23:10.480,ENG-MAC-17,alex.chen,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=0020173dc3b3ca600020173dc3b3ca600020173dc3b3ca600020173dc3b3ca60
2026-03-21 09:33:32.674,LINUX-JUMP-01,taylor.owens,1,python3,"python3",launchd,,,SHA256=0008ad7ca677ccdc0008ad7ca677ccdc0008ad7ca677ccdc0008ad7ca677ccdc
2026-03-21 09:39:42.818,FIN-WS22,svc-export,1,git,"git",systemd,,,SHA256=001e287c79a70575001e287c79a70575001e287c79a70575001e287c79a70575
2026-03-21 09:43:06.461,ENG-MAC-04,alex.chen,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=001553d934f71c8f001553d934f71c8f001553d934f71c8f001553d934f71c8f
2026-03-21 09:50:06.431,ENG-MAC-04,svc-export,1,node,"node",cmd.exe,,,SHA256=001836ecb60afaba001836ecb60afaba001836ecb60afaba001836ecb60afaba
2026-03-21 09:56:15.245,LINUX-JUMP-01,alex.chen,1,git,"git",systemd,,,SHA256=0015eca428465b5c0015eca428465b5c0015eca428465b5c0015eca428465b5c
2026-03-21 10:00:58.899,ENG-MAC-17,riley.kapoor,1,sshd,"sshd",systemd,,,SHA256=001c05516b2a6e8d001c05516b2a6e8d001c05516b2a6e8d001c05516b2a6e8d
2026-03-21 10:03:29.366,ENG-MAC-17,alex.chen,1,python3,"python3",launchd,,,SHA256=00081be02f90799000081be02f90799000081be02f90799000081be02f907990
2026-03-21 10:08:19.545,BLD-RUN-02,svc-build,1,slack.exe,"slack.exe",launchd,,,SHA256=000cb8941832b3a5000cb8941832b3a5000cb8941832b3a5000cb8941832b3a5
2026-03-21 10:17:53.066,BLD-RUN-02,svc-export,1,node,"node",explorer.exe,,,SHA256=0010596c80efa92f0010596c80efa92f0010596c80efa92f0010596c80efa92f
2026-03-21 10:25:25.555,FIN-WS22,svc-export,1,python3,"python3",cmd.exe,,,SHA256=001443fc8fd3c95f001443fc8fd3c95f001443fc8fd3c95f001443fc8fd3c95f
2026-03-21 10:35:30.706,ENG-MAC-17,svc-build,1,chrome.exe,"chrome.exe",systemd,,,SHA256=0009cc511dc37ae20009cc511dc37ae20009cc511dc37ae20009cc511dc37ae2
2026-03-21 10:45:34.608,FIN-WS17,riley.kapoor,1,git,"git",launchd,,,SHA256=0003c0e2c060ba4a0003c0e2c060ba4a0003c0e2c060ba4a0003c0e2c060ba4a
2026-03-21 10:49:29.714,BLD-RUN-02,morgan.sato,1,node,"node",systemd,,,SHA256=00205bf934eae92400205bf934eae92400205bf934eae92400205bf934eae924
2026-03-21 11:00:43.989,ENG-MAC-04,alex.chen,1,git,"git",cmd.exe,,,SHA256=000da4e23066a6f7000da4e23066a6f7000da4e23066a6f7000da4e23066a6f7
2026-03-21 11:09:23.033,ENG-MAC-17,svc-export,1,chrome.exe,"chrome.exe",launchd,,,SHA256=001aab95944e5daa001aab95944e5daa001aab95944e5daa001aab95944e5daa
2026-03-21 11:16:59.261,ENG-MAC-17,riley.kapoor,1,git,"git",cmd.exe,,,SHA256=0007a356e7fb28fc0007a356e7fb28fc0007a356e7fb28fc0007a356e7fb28fc
2026-03-21 11:21:31.978,ENG-MAC-17,jamie.patel,1,sshd,"sshd",systemd,,,SHA256=00018fb56e39fd1100018fb56e39fd1100018fb56e39fd1100018fb56e39fd11
2026-03-21 11:29:58.711,LINUX-JUMP-01,taylor.owens,1,powershell.exe,"powershell.exe",launchd,,,SHA256=001b857c00dbfa49001b857c00dbfa49001b857c00dbfa49001b857c00dbfa49
2026-03-21 11:39:38.515,LINUX-JUMP-01,svc-export,1,node,"node",systemd,,,SHA256=002383ad7b56c4ce002383ad7b56c4ce002383ad7b56c4ce002383ad7b56c4ce
2026-03-21 11:49:02.906,ENG-MAC-04,svc-build,1,outlook.exe,"outlook.exe",systemd,,,SHA256=0003027a5dc00cad0003027a5dc00cad0003027a5dc00cad0003027a5dc00cad
2026-03-21 11:54:34.113,BLD-RUN-02,alex.chen,1,node,"node",launchd,,,SHA256=0002528ceb4c47510002528ceb4c47510002528ceb4c47510002528ceb4c4751
2026-03-21 12:05:11.822,ENG-MAC-17,svc-export,1,git,"git",explorer.exe,,,SHA256=000eb41dda567daa000eb41dda567daa000eb41dda567daa000eb41dda567daa
2026-03-21 12:08:00.451,ENG-MAC-17,jamie.patel,1,chrome.exe,"chrome.exe",systemd,,,SHA256=000f6077ba64127a000f6077ba64127a000f6077ba64127a000f6077ba64127a
2026-03-21 12:13:35.128,ENG-MAC-17,morgan.sato,1,chrome.exe,"chrome.exe",systemd,,,SHA256=0009bd652e2c12770009bd652e2c12770009bd652e2c12770009bd652e2c1277
2026-03-21 12:21:35.366,FIN-WS22,svc-build,1,node,"node",cmd.exe,,,SHA256=000267d8c06f0c40000267d8c06f0c40000267d8c06f0c40000267d8c06f0c40
2026-03-21 12:25:34.339,LINUX-JUMP-01,morgan.sato,1,node,"node",cmd.exe,,,SHA256=00212ccaaa5a285600212ccaaa5a285600212ccaaa5a285600212ccaaa5a2856
2026-03-21 12:30:25.573,ENG-MAC-04,svc-export,1,git,"git",explorer.exe,,,SHA256=001cd0d5b2f7519e001cd0d5b2f7519e001cd0d5b2f7519e001cd0d5b2f7519e
2026-03-21 12:40:58.669,FIN-WS17,morgan.sato,1,sshd,"sshd",cmd.exe,,,SHA256=0015f9e5b3d945170015f9e5b3d945170015f9e5b3d945170015f9e5b3d94517
2026-03-21 12:45:05.801,FIN-WS22,jamie.patel,1,powershell.exe,"powershell.exe",explorer.exe,,,SHA256=000c639f456563bf000c639f456563bf000c639f456563bf000c639f456563bf
2026-03-21 12:54:29.552,ENG-MAC-04,alex.chen,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=001d420dbbb4b3ea001d420dbbb4b3ea001d420dbbb4b3ea001d420dbbb4b3ea
2026-03-21 13:04:32.125,BLD-RUN-02,svc-build,1,git,"git",explorer.exe,,,SHA256=000365312c36af6c000365312c36af6c000365312c36af6c000365312c36af6c
2026-03-21 13:10:51.915,BLD-RUN-02,jamie.patel,1,chrome.exe,"chrome.exe",systemd,,,SHA256=000e74fcae5bda6b000e74fcae5bda6b000e74fcae5bda6b000e74fcae5bda6b
2026-03-21 13:17:15.387,ENG-MAC-17,riley.kapoor,1,powershell.exe,"powershell.exe",explorer.exe,,,SHA256=000a611b5395bab5000a611b5395bab5000a611b5395bab5000a611b5395bab5
2026-03-21 13:20:43.407,BLD-RUN-02,jamie.patel,1,node,"node",cmd.exe,,,SHA256=000dcaadf3ad31e9000dcaadf3ad31e9000dcaadf3ad31e9000dcaadf3ad31e9
2026-03-21 13:24:48.727,LINUX-JUMP-01,alex.chen,1,chrome.exe,"chrome.exe",systemd,,,SHA256=001e8b2cba0384dd001e8b2cba0384dd001e8b2cba0384dd001e8b2cba0384dd
2026-03-21 13:32:35.929,FIN-WS22,alex.chen,1,node,"node",systemd,,,SHA256=001619ad5f9d10f9001619ad5f9d10f9001619ad5f9d10f9001619ad5f9d10f9
2026-03-21 13:38:21.383,FIN-WS22,alex.chen,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=001cd0f5a217e48a001cd0f5a217e48a001cd0f5a217e48a001cd0f5a217e48a
2026-03-21 13:44:56.924,ENG-MAC-17,alex.chen,1,chrome.exe,"chrome.exe",launchd,,,SHA256=001b5e2197a9b13a001b5e2197a9b13a001b5e2197a9b13a001b5e2197a9b13a
2026-03-21 13:50:39.019,FIN-WS22,svc-export,1,powershell.exe,"powershell.exe",launchd,,,SHA256=0009613e3799f02b0009613e3799f02b0009613e3799f02b0009613e3799f02b
2026-03-21 13:57:41.004,FIN-WS22,riley.kapoor,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=0008a68e31ac1d680008a68e31ac1d680008a68e31ac1d680008a68e31ac1d68
2026-03-21 14:08:48.993,ENG-MAC-04,svc-export,1,git,"git",launchd,,,SHA256=000c92c57258bcab000c92c57258bcab000c92c57258bcab000c92c57258bcab
2026-03-21 14:13:55.644,ENG-MAC-04,alex.chen,1,python3,"python3",launchd,,,SHA256=00013499ea8df3a600013499ea8df3a600013499ea8df3a600013499ea8df3a6
2026-03-21 14:23:37.082,ENG-MAC-17,svc-export,1,sshd,"sshd",cmd.exe,,,SHA256=001511225c20fe56001511225c20fe56001511225c20fe56001511225c20fe56
2026-03-21 14:27:27.754,BLD-RUN-02,riley.kapoor,1,python3,"python3",launchd,,,SHA256=0015c35c019328070015c35c019328070015c35c019328070015c35c01932807
2026-03-21 14:36:00.309,ENG-MAC-17,taylor.owens,1,sshd,"sshd",cmd.exe,,,SHA256=0010c8ff8963580b0010c8ff8963580b0010c8ff8963580b0010c8ff8963580b
2026-03-21 14:40:31.113,FIN-WS17,svc-build,1,sshd,"sshd",cmd.exe,,,SHA256=000b0be8be61335c000b0be8be61335c000b0be8be61335c000b0be8be61335c
2026-03-21 14:43:08.652,BLD-RUN-02,taylor.owens,1,python3,"python3",explorer.exe,,,SHA256=000c9b47f30364a1000c9b47f30364a1000c9b47f30364a1000c9b47f30364a1
2026-03-21 14:48:17.735,BLD-RUN-02,alex.chen,1,python3,"python3",launchd,,,SHA256=001e9076a35f5a44001e9076a35f5a44001e9076a35f5a44001e9076a35f5a44
2026-03-21 14:59:06.531,ENG-MAC-04,svc-build,1,powershell.exe,"powershell.exe",cmd.exe,,,SHA256=0021dc62babbc69e0021dc62babbc69e0021dc62babbc69e0021dc62babbc69e
2026-03-21 15:05:49.387,ENG-MAC-17,morgan.sato,1,node,"node",cmd.exe,,,SHA256=00005ca0a0a0f86f00005ca0a0a0f86f00005ca0a0a0f86f00005ca0a0a0f86f
2026-03-21 15:11:53.097,ENG-MAC-04,alex.chen,1,node,"node",explorer.exe,,,SHA256=00218657ff73ca1400218657ff73ca1400218657ff73ca1400218657ff73ca14
2026-03-21 15:14:28.593,FIN-WS17,taylor.owens,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=000e1f6d9b6bfc34000e1f6d9b6bfc34000e1f6d9b6bfc34000e1f6d9b6bfc34
2026-03-21 15:23:18.469,FIN-WS17,riley.kapoor,1,chrome.exe,"chrome.exe",systemd,,,SHA256=00121e0900db64dd00121e0900db64dd00121e0900db64dd00121e0900db64dd
2026-03-21 15:33:41.577,FIN-WS22,svc-build,1,powershell.exe,"powershell.exe",systemd,,,SHA256=000328e64a1dfe54000328e64a1dfe54000328e64a1dfe54000328e64a1dfe54
2026-03-21 15:37:01.194,ENG-MAC-04,alex.chen,1,chrome.exe,"chrome.exe",launchd,,,SHA256=001eb0569200a0fb001eb0569200a0fb001eb0569200a0fb001eb0569200a0fb
2026-03-21 15:46:08.749,FIN-WS17,jamie.patel,1,outlook.exe,"outlook.exe",systemd,,,SHA256=00109d098ee8a21000109d098ee8a21000109d098ee8a21000109d098ee8a210
2026-03-21 15:50:30.330,FIN-WS22,alex.chen,1,python3,"python3",launchd,,,SHA256=00017345d40bbd4700017345d40bbd4700017345d40bbd4700017345d40bbd47
2026-03-21 15:57:51.422,BLD-RUN-02,jamie.patel,1,sshd,"sshd",explorer.exe,,,SHA256=000dbe38d84b2967000dbe38d84b2967000dbe38d84b2967000dbe38d84b2967
2026-03-21 16:08:43.674,ENG-MAC-17,svc-build,1,node,"node",systemd,,,SHA256=001261245a8e9063001261245a8e9063001261245a8e9063001261245a8e9063
2026-03-21 16:19:26.615,ENG-MAC-04,morgan.sato,1,powershell.exe,"powershell.exe",cmd.exe,,,SHA256=001b1108ac9669b3001b1108ac9669b3001b1108ac9669b3001b1108ac9669b3
2026-03-21 16:26:51.782,LINUX-JUMP-01,taylor.owens,1,node,"node",explorer.exe,,,SHA256=000fd3be4197f9dd000fd3be4197f9dd000fd3be4197f9dd000fd3be4197f9dd
2026-03-21 16:37:54.893,BLD-RUN-02,taylor.owens,1,slack.exe,"slack.exe",explorer.exe,,,SHA256=0000cb72ec8c8c650000cb72ec8c8c650000cb72ec8c8c650000cb72ec8c8c65
2026-03-21 16:44:05.556,FIN-WS22,riley.kapoor,1,outlook.exe,"outlook.exe",launchd,,,SHA256=0013a8478ae86da10013a8478ae86da10013a8478ae86da10013a8478ae86da1
2026-03-21 16:48:09.334,FIN-WS17,alex.chen,1,sshd,"sshd",systemd,,,SHA256=00037213fb85481e00037213fb85481e00037213fb85481e00037213fb85481e
2026-03-21 16:55:23.300,FIN-WS22,taylor.owens,1,powershell.exe,"powershell.exe",explorer.exe,,,SHA256=00003c76f219e5a300003c76f219e5a300003c76f219e5a300003c76f219e5a3
2026-03-21 17:04:26.829,BLD-RUN-02,taylor.owens,1,slack.exe,"slack.exe",systemd,,,SHA256=001e441241c57df2001e441241c57df2001e441241c57df2001e441241c57df2
2026-03-21 17:13:41.258,FIN-WS22,svc-build,1,slack.exe,"slack.exe",explorer.exe,,,SHA256=001bb69d182bc5cd001bb69d182bc5cd001bb69d182bc5cd001bb69d182bc5cd
2026-03-21 17:17:06.060,FIN-WS17,alex.chen,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=000586fb201066f7000586fb201066f7000586fb201066f7000586fb201066f7
2026-03-21 17:23:49.795,ENG-MAC-04,svc-export,1,node,"node",launchd,,,SHA256=000bd65e0cab7e25000bd65e0cab7e25000bd65e0cab7e25000bd65e0cab7e25
2026-03-21 17:34:29.604,LINUX-JUMP-01,svc-build,1,chrome.exe,"chrome.exe",launchd,,,SHA256=002336760b58be12002336760b58be12002336760b58be12002336760b58be12
