ts,client,query,type,response,rcode,latency_ms
2026-03-21T04:18:45.242Z,BUILD-RUN-03,box.com,A,13.107.42.14,NOERROR,25
2026-03-21T04:20:20.159Z,OPS-WS18,registry.npmjs.org,A,74.112.186.55,NOERROR,57
2026-03-21T04:22:40.708Z,OPS-WS22,login.microsoftonline.com,A,140.82.112.5,NOERROR,34
2026-03-21T04:23:30.624Z,ENG-MBP-14,api.github.com,A,13.107.42.14,NOERROR,19
2026-03-21T04:25:55.395Z,DS-JUP-05,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,56
2026-03-21T04:27:43.598Z,OPS-WS22,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,61
2026-03-21T04:29:36.782Z,ENG-MBP-12,registry.npmjs.org,A,52.92.128.17,NOERROR,27
2026-03-21T04:31:12.535Z,ENG-MBP-12,registry.npmjs.org,A,13.107.42.14,NOERROR,56
2026-03-21T04:33:29.471Z,OPS-WS22,api.github.com,A,140.82.112.5,NOERROR,7
2026-03-21T04:34:35.780Z,BUILD-RUN-03,updates.microsoft.com,A,52.92.128.17,NOERROR,21
2026-03-21T04:35:46.380Z,BUILD-RUN-03,api.github.com,A,52.92.128.17,NOERROR,52
2026-03-21T04:37:35.633Z,BUILD-RUN-03,updates.microsoft.com,A,13.107.42.14,NOERROR,29
2026-03-21T04:39:59.651Z,OPS-WS22,box.com,A,74.112.186.55,NOERROR,60
2026-03-21T04:40:41.742Z,ENG-MBP-14,cdn.slack.com,A,52.92.128.17,NOERROR,16
2026-03-21T04:41:35.726Z,DS-JUP-05,api.github.com,A,74.112.186.55,NOERROR,34
2026-03-21T04:42:35.199Z,DS-JUP-05,login.microsoftonline.com,A,52.92.128.17,NOERROR,9
2026-03-21T04:43:51.916Z,OPS-WS18,updates.microsoft.com,A,74.112.186.55,NOERROR,24
2026-03-21T04:46:35.322Z,DS-JUP-05,updates.microsoft.com,A,74.112.186.55,NOERROR,4
2026-03-21T04:49:27.182Z,BUILD-RUN-03,api.github.com,A,74.112.186.55,NOERROR,39
2026-03-21T04:51:52.932Z,DS-JUP-05,login.microsoftonline.com,A,52.92.128.17,NOERROR,64
2026-03-21T04:53:55.577Z,ENG-MBP-14,box.com,A,74.112.186.55,NOERROR,13
2026-03-21T04:55:28.377Z,ENG-MBP-14,api.github.com,A,74.112.186.55,NOERROR,68
2026-03-21T04:56:07.245Z,ENG-MBP-14,login.microsoftonline.com,A,52.92.128.17,NOERROR,34
2026-03-21T04:58:28.803Z,ENG-MBP-14,updates.microsoft.com,A,140.82.112.5,NOERROR,11
2026-03-21T05:01:01.712Z,OPS-WS18,api.github.com,A,74.112.186.55,NOERROR,41
2026-03-21T05:03:18.738Z,DS-JUP-05,api.github.com,A,140.82.112.5,NOERROR,30
2026-03-21T05:05:26.931Z,OPS-WS18,api.github.com,A,74.112.186.55,NOERROR,50
2026-03-21T05:08:14.970Z,OPS-WS18,api.github.com,A,52.92.128.17,NOERROR,31
2026-03-21T05:09:22.782Z,ENG-MBP-12,api.github.com,A,74.112.186.55,NOERROR,52
2026-03-21T05:10:57.605Z,ENG-MBP-12,login.microsoftonline.com,A,74.112.186.55,NOERROR,60
2026-03-21T05:12:59.939Z,OPS-WS18,cdn.slack.com,A,74.112.186.55,NOERROR,60
2026-03-21T05:14:13.075Z,OPS-WS18,api.github.com,A,52.92.128.17,NOERROR,64
2026-03-21T05:15:56.939Z,OPS-WS22,api.github.com,A,74.112.186.55,NOERROR,9
2026-03-21T05:17:43.325Z,OPS-WS18,cdn.slack.com,A,13.107.42.14,NOERROR,17
2026-03-21T05:20:25.229Z,ENG-MBP-14,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,13
2026-03-21T05:21:52.504Z,OPS-WS18,api.github.com,A,140.82.112.5,NOERROR,42
2026-03-21T05:24:31.793Z,BUILD-RUN-03,registry.npmjs.org,A,74.112.186.55,NOERROR,61
2026-03-21T05:26:14.779Z,ENG-MBP-14,cdn.slack.com,A,52.92.128.17,NOERROR,45
2026-03-21T05:28:41.921Z,ENG-MBP-14,registry.npmjs.org,A,52.92.128.17,NOERROR,4
2026-03-21T05:31:03.437Z,BUILD-RUN-03,updates.microsoft.com,A,52.92.128.17,NOERROR,5
2026-03-21T05:33:53.650Z,OPS-WS22,api.github.com,A,13.107.42.14,NOERROR,9
2026-03-21T05:35:23.803Z,ENG-MBP-14,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,51
2026-03-21T05:37:25.628Z,OPS-WS22,api.github.com,A,74.112.186.55,NOERROR,13
2026-03-21T05:40:14.764Z,OPS-WS18,api.github.com,A,140.82.112.5,NOERROR,37
2026-03-21T05:41:59.495Z,ENG-MBP-14,registry.npmjs.org,A,74.112.186.55,NOERROR,28
2026-03-21T05:44:52.371Z,ENG-MBP-12,box.com,A,13.107.42.14,NOERROR,3
2026-03-21T05:45:36.649Z,BUILD-RUN-03,cdn.slack.com,A,140.82.112.5,NOERROR,52
2026-03-21T05:47:23.205Z,OPS-WS18,updates.microsoft.com,A,140.82.112.5,NOERROR,9
2026-03-21T05:49:40.222Z,BUILD-RUN-03,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,7
2026-03-21T05:51:26.473Z,BUILD-RUN-03,cdn.slack.com,A,74.112.186.55,NOERROR,21
2026-03-21T05:52:51.624Z,ENG-MBP-14,cdn.slack.com,A,52.92.128.17,NOERROR,70
2026-03-21T05:55:36.188Z,ENG-MBP-12,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,8
2026-03-21T05:56:34.888Z,OPS-WS18,login.microsoftonline.com,A,13.107.42.14,NOERROR,64
2026-03-21T05:59:04.906Z,BUILD-RUN-03,updates.microsoft.com,A,52.92.128.17,NOERROR,70
2026-03-21T06:00:51.574Z,ENG-MBP-12,box.com,A,140.82.112.5,NOERROR,50
2026-03-21T06:03:27.350Z,ENG-MBP-12,login.microsoftonline.com,A,74.112.186.55,NOERROR,10
2026-03-21T06:05:07.009Z,OPS-WS22,login.microsoftonline.com,A,74.112.186.55,NOERROR,43
2026-03-21T06:07:27.426Z,OPS-WS22,registry.npmjs.org,A,13.107.42.14,NOERROR,35
2026-03-21T06:09:00.452Z,OPS-WS22,box.com,A,13.107.42.14,NOERROR,43
2026-03-21T06:09:59.705Z,OPS-WS18,box.com,A,13.107.42.14,NOERROR,51
2026-03-21T06:10:45.147Z,OPS-WS22,login.microsoftonline.com,A,140.82.112.5,NOERROR,32
2026-03-21T06:13:32.956Z,ENG-MBP-14,api.github.com,A,140.82.112.5,NOERROR,56
2026-03-21T06:15:29.590Z,DS-JUP-05,login.microsoftonline.com,A,74.112.186.55,NOERROR,51
2026-03-21T06:17:27.822Z,ENG-MBP-14,api.github.com,A,13.107.42.14,NOERROR,68
2026-03-21T06:20:01.322Z,DS-JUP-05,box.com,A,52.92.128.17,NOERROR,27
2026-03-21T06:22:04.823Z,ENG-MBP-12,updates.microsoft.com,A,74.112.186.55,NOERROR,3
2026-03-21T06:24:24.702Z,DS-JUP-05,registry.npmjs.org,A,52.92.128.17,NOERROR,14
2026-03-21T06:25:26.598Z,ENG-MBP-12,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,41
2026-03-21T06:27:32.004Z,ENG-MBP-14,updates.microsoft.com,A,52.92.128.17,NOERROR,36
2026-03-21T06:30:26.199Z,OPS-WS18,registry.npmjs.org,A,52.92.128.17,NOERROR,29
2026-03-21T06:32:33.307Z,BUILD-RUN-03,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,9
2026-03-21T06:35:10.433Z,OPS-WS22,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,15
2026-03-21T06:37:17.704Z,DS-JUP-05,registry.npmjs.org,A,74.112.186.55,NOERROR,48
2026-03-21T06:38:15.230Z,OPS-WS18,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,59
2026-03-21T06:40:31.740Z,ENG-MBP-12,registry.npmjs.org,A,140.82.112.5,NOERROR,23
2026-03-21T06:42:22.912Z,OPS-WS22,registry.npmjs.org,A,140.82.112.5,NOERROR,39
2026-03-21T06:43:08.431Z,DS-JUP-05,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,16
2026-03-21T06:45:55.531Z,BUILD-RUN-03,cdn.slack.com,A,52.92.128.17,NOERROR,57
2026-03-21T06:47:32.122Z,DS-JUP-05,cdn.slack.com,A,13.107.42.14,NOERROR,16
2026-03-21T06:49:53.298Z,DS-JUP-05,updates.microsoft.com,A,74.112.186.55,NOERROR,37
2026-03-21T06:50:53.525Z,OPS-WS22,login.microsoftonline.com,A,140.82.112.5,NOERROR,67
2026-03-21T06:53:24.014Z,ENG-MBP-14,login.microsoftonline.com,A,140.82.112.5,NOERROR,7
2026-03-21T06:55:30.939Z,ENG-MBP-14,box.com,A,74.112.186.55,NOERROR,8
2026-03-21T06:58:12.433Z,OPS-WS18,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,50
2026-03-21T06:59:05.643Z,ENG-MBP-12,box.com,A,13.107.42.14,NOERROR,7
2026-03-21T07:01:44.251Z,BUILD-RUN-03,registry.npmjs.org,A,13.107.42.14,NOERROR,23
2026-03-21T07:02:42.118Z,OPS-WS22,box.com,A,52.92.128.17,NOERROR,42
2026-03-21T07:03:56.855Z,ENG-MBP-14,box.com,A,140.82.112.5,NOERROR,50
2026-03-21T07:06:39.894Z,ENG-MBP-12,updates.microsoft.com,A,52.92.128.17,NOERROR,62
2026-03-21T07:08:39.812Z,OPS-WS22,api.github.com,A,13.107.42.14,NOERROR,38
2026-03-21T07:09:38.736Z,BUILD-RUN-03,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,3
2026-03-21T07:11:46.233Z,OPS-WS18,box.com,A,13.107.42.14,NOERROR,20
2026-03-21T07:13:00.416Z,ENG-MBP-12,api.github.com,A,52.92.128.17,NOERROR,55
2026-03-21T07:15:28.307Z,BUILD-RUN-03,registry.npmjs.org,A,52.92.128.17,NOERROR,15
2026-03-21T07:17:28.768Z,DS-JUP-05,cdn.slack.com,A,52.92.128.17,NOERROR,5
2026-03-21T07:18:15.429Z,ENG-MBP-12,api.github.com,A,140.82.112.5,NOERROR,11
2026-03-21T07:20:17.880Z,OPS-WS18,registry.npmjs.org,A,13.107.42.14,NOERROR,46
2026-03-21T07:21:03.055Z,ENG-MBP-12,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,42
2026-03-21T07:22:31.490Z,OPS-WS18,api.github.com,A,52.92.128.17,NOERROR,50
2026-03-21T07:23:18.773Z,BUILD-RUN-03,updates.microsoft.com,A,13.107.42.14,NOERROR,14
2026-03-21T07:24:12.714Z,OPS-WS18,login.microsoftonline.com,A,13.107.42.14,NOERROR,27
2026-03-21T07:25:55.606Z,ENG-MBP-12,box.com,A,140.82.112.5,NOERROR,4
2026-03-21T07:28:42.455Z,BUILD-RUN-03,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,44
2026-03-21T07:30:40.376Z,OPS-WS18,cdn.slack.com,A,140.82.112.5,NOERROR,70
2026-03-21T07:32:50.045Z,OPS-WS18,login.microsoftonline.com,A,74.112.186.55,NOERROR,45
2026-03-21T07:34:38.558Z,OPS-WS18,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,57
2026-03-21T07:37:16.158Z,OPS-WS22,registry.npmjs.org,A,13.107.42.14,NOERROR,27
2026-03-21T07:38:00.567Z,ENG-MBP-14,registry.npmjs.org,A,13.107.42.14,NOERROR,20
2026-03-21T07:39:03.627Z,ENG-MBP-14,login.microsoftonline.com,A,74.112.186.55,NOERROR,68
2026-03-21T07:40:34.374Z,ENG-MBP-12,cdn.slack.com,A,13.107.42.14,NOERROR,32
